studentID,Course_code,Backlog
E1390,CSET240,0
E1390,CSET211,0
E1390,CSET210,0
E1391,CSET243,0
E1391,CSET240,0
E1391,CSET211,0
E1391,CSET210,0
E1392,CSET243,0
E1392,CSET240,0
E1392,CSET211,0
E1392,CSET210,0
E1393,CSET243,0
E1393,CSET240,0
E1393,CSET211,0
E1393,CSET210,0
E1394,CSET243,0
E1394,CSET240,0
E1394,CSET211,0
E1394,CSET210,0
E1395,CSET243,0
E1395,CSET240,0
E1395,CSET211,0
E1395,CSET210,0
E1396,CSET243,0
E1396,CSET240,0
E1396,CSET211,0
E1396,CSET210,0
E1397,CSET243,0
E1397,CSET240,0
E1397,CSET211,0
E1397,CSET210,0
E1398,CSET243,0
E1398,CSET240,0
E1398,CSET211,0
E1398,CSET210,0
E1399,CSET243,0
E1399,CSET240,0
E1399,CSET211,0
E1399,CSET210,0
E1400,CSET243,1
E1400,CSET240,0
E1400,CSET211,0
E1400,CSET210,0
E1401,CSET243,0
E1401,CSET240,0
E1401,CSET211,0
E1401,CSET210,0
E1402,CSET243,0
E1402,CSET240,0
E1402,CSET211,0
E1402,CSET210,0
E1403,CSET243,0
E1403,CSET240,0
E1403,CSET211,0
E1403,CSET210,0
E1404,CSET243,0
E1404,CSET240,0
E1404,CSET211,0
E1404,CSET210,0
E1405,CSET243,0
E1405,CSET240,0
E1405,CSET211,0
E1405,CSET210,0
E1406,CSET243,0
E1406,CSET240,0
E1406,CSET211,0
E1406,CSET210,0
E1407,CSET243,0
E1407,CSET240,0
E1407,CSET211,0
E1407,CSET210,0
E1408,CSET243,0
E1408,CSET240,0
E1408,CSET211,0
E1408,CSET210,0
E1409,CSET243,0
E1409,CSET240,0
E1409,CSET211,0
E1409,CSET210,0
E1410,CSET243,1
E1410,CSET240,0
E1410,CSET211,0
E1410,CSET210,0
E1411,CSET243,0
E1411,CSET240,0
E1411,CSET211,0
E1411,CSET210,0
E1412,CSET243,1
E1412,CSET240,0
E1412,CSET211,0
E1412,CSET210,0
E1413,CSET243,0
E1413,CSET240,0
E1413,CSET211,0
E1413,CSET210,0
E1414,CSET243,0
E1414,CSET240,0
E1414,CSET211,0
E1414,CSET210,0
E1415,CSET243,0
E1415,CSET240,0
E1415,CSET211,0
E1415,CSET210,0
E1416,CSET243,0
E1416,CSET240,0
E1416,CSET211,0
E1416,CSET210,0
E1417,CSET243,0
E1417,CSET240,0
E1417,CSET211,0
E1417,CSET210,0
E1418,CSET243,1
E1418,CSET240,0
E1418,CSET211,0
E1418,CSET210,0
E1419,CSET243,0
E1419,CSET240,0
E1419,CSET211,0
E1419,CSET210,0
E1420,CSET243,0
E1420,CSET240,0
E1420,CSET211,0
E1420,CSET210,0
E1421,CSET243,0
E1421,CSET240,0
E1421,CSET211,0
E1421,CSET210,0
E1422,CSET243,0
E1422,CSET240,0
E1422,CSET211,0
E1422,CSET210,0
E1423,CSET243,0
E1423,CSET240,0
E1423,CSET211,0
E1423,CSET210,0
E1424,CSET243,0
E1424,CSET240,0
E1424,CSET211,0
E1424,CSET210,0
E1425,CSET243,0
E1425,CSET240,0
E1425,CSET211,0
E1425,CSET210,0
E1426,CSET243,0
E1426,CSET240,0
E1426,CSET211,0
E1426,CSET210,0
E1427,CSET243,0
E1427,CSET240,0
E1427,CSET211,0
E1427,CSET210,0
E1428,CSET243,0
E1428,CSET240,0
E1428,CSET211,0
E1428,CSET210,0
E1429,CSET243,1
E1429,CSET240,0
E1429,CSET211,0
E1429,CSET210,0
E1430,CSET243,0
E1430,CSET240,0
E1430,CSET211,0
E1430,CSET210,0
E1431,CSET243,0
E1431,CSET240,0
E1431,CSET211,0
E1431,CSET210,0
E1432,CSET243,0
E1432,CSET240,1
E1432,CSET211,0
E1432,CSET210,0
E1433,CSET243,1
E1433,CSET240,1
E1433,CSET211,0
E1433,CSET210,0
E1434,CSET243,0
E1434,CSET240,0
E1434,CSET211,0
E1434,CSET210,0
E1435,CSET243,0
E1435,CSET240,0
E1435,CSET211,0
E1435,CSET210,0
E1436,CSET243,0
E1436,CSET240,0
E1436,CSET211,0
E1436,CSET210,0
E1437,CSET243,0
E1437,CSET240,0
E1437,CSET211,0
E1437,CSET210,0
E1438,CSET243,0
E1438,CSET240,0
E1438,CSET211,0
E1438,CSET210,0
E1439,CSET243,0
E1439,CSET240,0
E1439,CSET211,0
E1439,CSET210,0
E1440,CSET243,0
E1440,CSET240,0
E1440,CSET211,0
E1440,CSET210,0
E1441,CSET243,0
E1441,CSET240,0
E1441,CSET211,0
E1441,CSET210,0
E1442,CSET243,0
E1442,CSET240,0
E1442,CSET211,0
E1442,CSET210,0
E1443,CSET243,0
E1443,CSET240,0
E1443,CSET211,0
E1443,CSET210,0
E1444,CSET243,0
E1444,CSET240,0
E1444,CSET211,0
E1444,CSET210,0
E1445,CSET243,1
E1445,CSET240,0
E1445,CSET211,0
E1445,CSET210,0
E1446,CSET243,0
E1446,CSET240,0
E1446,CSET211,0
E1446,CSET210,0
E1447,CSET243,1
E1447,CSET240,1
E1447,CSET211,0
E1447,CSET210,0
E1448,CSET243,1
E1448,CSET240,0
E1448,CSET211,0
E1448,CSET210,0
E1449,CSET243,0
E1449,CSET240,1
E1449,CSET211,0
E1449,CSET210,0
E1450,CSET243,1
E1450,CSET240,0
E1450,CSET211,1
E1450,CSET210,0
E1451,CSET243,0
E1451,CSET240,0
E1451,CSET211,0
E1451,CSET210,0
E1452,CSET243,0
E1452,CSET240,0
E1452,CSET211,0
E1452,CSET210,0
E1453,CSET243,0
E1453,CSET240,0
E1453,CSET211,0
E1453,CSET210,0
E1454,CSET243,1
E1454,CSET240,0
E1454,CSET211,0
E1454,CSET210,1
E1455,CSET243,0
E1455,CSET240,0
E1455,CSET211,0
E1455,CSET210,0
E1456,CSET243,0
E1456,CSET240,0
E1456,CSET211,0
E1456,CSET210,0
E1457,CSET243,1
E1457,CSET240,0
E1457,CSET211,0
E1457,CSET210,0
E1458,CSET243,0
E1458,CSET240,0
E1458,CSET211,0
E1458,CSET210,0
E1459,CSET243,0
E1459,CSET240,0
E1459,CSET211,0
E1459,CSET210,0
E1460,CSET243,1
E1460,CSET240,0
E1460,CSET211,0
E1460,CSET210,0
E1461,CSET243,0
E1461,CSET240,0
E1461,CSET211,0
E1461,CSET210,0
E1462,CSET243,0
E1462,CSET240,0
E1462,CSET211,0
E1462,CSET210,0
E1463,CSET243,0
E1463,CSET240,0
E1463,CSET211,0
E1463,CSET210,0
E1464,CSET243,0
E1464,CSET240,0
E1464,CSET211,0
E1464,CSET210,0
E1465,CSET243,0
E1465,CSET240,1
E1465,CSET211,0
E1465,CSET210,0
E1466,CSET243,0
E1466,CSET240,0
E1466,CSET211,0
E1466,CSET210,0
E1467,CSET243,0
E1467,CSET240,1
E1467,CSET211,0
E1467,CSET210,0
E1468,CSET243,1
E1468,CSET240,1
E1468,CSET211,0
E1468,CSET210,0
E1469,CSET243,0
E1469,CSET240,0
E1469,CSET211,0
E1469,CSET210,0
E1470,CSET243,0
E1470,CSET240,0
E1470,CSET211,0
E1470,CSET210,0
E1471,CSET243,0
E1471,CSET240,0
E1471,CSET211,0
E1471,CSET210,0
E1472,CSET243,1
E1472,CSET240,0
E1472,CSET211,0
E1472,CSET210,0
E1473,CSET243,0
E1473,CSET240,0
E1473,CSET211,0
E1473,CSET210,0
E1474,CSET243,0
E1474,CSET240,1
E1474,CSET211,0
E1474,CSET210,0
E1475,CSET243,0
E1475,CSET240,0
E1475,CSET211,0
E1475,CSET210,0
E1476,CSET243,0
E1476,CSET240,0
E1476,CSET211,0
E1476,CSET210,0
E1477,CSET243,0
E1477,CSET240,0
E1477,CSET211,0
E1477,CSET210,0
E1478,CSET243,1
E1478,CSET240,0
E1478,CSET211,0
E1478,CSET210,0
E1479,CSET243,0
E1479,CSET240,0
E1479,CSET211,0
E1479,CSET210,0
E1480,CSET243,0
E1480,CSET240,0
E1480,CSET211,0
E1480,CSET210,0
E1481,CSET243,0
E1481,CSET240,0
E1481,CSET211,0
E1481,CSET210,0
E1482,CSET243,0
E1482,CSET240,0
E1482,CSET211,0
E1482,CSET210,0
E1483,CSET243,0
E1483,CSET240,0
E1483,CSET211,0
E1483,CSET210,0
E1484,CSET243,0
E1484,CSET240,0
E1484,CSET211,0
E1484,CSET210,0
E1485,CSET243,0
E1485,CSET240,0
E1485,CSET211,0
E1485,CSET210,0
E1486,CSET243,1
E1486,CSET240,1
E1486,CSET211,1
E1486,CSET210,0
E1487,CSET243,0
E1487,CSET240,0
E1487,CSET211,0
E1487,CSET210,0
E1488,CSET243,1
E1488,CSET240,0
E1488,CSET211,1
E1488,CSET210,0
E1489,CSET243,0
E1489,CSET240,0
E1489,CSET211,0
E1489,CSET210,0
E1490,CSET243,0
E1490,CSET240,0
E1490,CSET211,0
E1490,CSET210,0
E1491,CSET243,0
E1491,CSET240,0
E1491,CSET211,0
E1491,CSET210,0
E1492,CSET243,0
E1492,CSET240,0
E1492,CSET211,0
E1492,CSET210,0
E1493,CSET243,0
E1493,CSET240,0
E1493,CSET211,0
E1493,CSET210,0
E1494,CSET243,0
E1494,CSET240,1
E1494,CSET211,0
E1494,CSET210,0
E1495,CSET243,0
E1495,CSET240,0
E1495,CSET211,0
E1495,CSET210,0
E1496,CSET243,1
E1496,CSET240,0
E1496,CSET211,0
E1496,CSET210,1
E1497,CSET243,0
E1497,CSET240,0
E1497,CSET211,0
E1497,CSET210,0
E1498,CSET243,0
E1498,CSET240,0
E1498,CSET211,0
E1498,CSET210,0
E1499,CSET243,0
E1499,CSET240,0
E1499,CSET211,0
E1499,CSET210,0
E1500,CSET243,0
E1500,CSET240,0
E1500,CSET211,0
E1500,CSET210,0
E1501,CSET243,0
E1501,CSET240,0
E1501,CSET211,0
E1501,CSET210,0
E1502,CSET243,0
E1502,CSET240,0
E1502,CSET211,0
E1502,CSET210,0
E1503,CSET243,1
E1503,CSET240,1
E1503,CSET211,1
E1503,CSET210,0
E1504,CSET243,0
E1504,CSET240,0
E1504,CSET211,0
E1504,CSET210,0
E1505,CSET243,0
E1505,CSET240,0
E1505,CSET211,0
E1505,CSET210,0
E1506,CSET243,0
E1506,CSET240,0
E1506,CSET211,0
E1506,CSET210,0
E1507,CSET243,0
E1507,CSET240,0
E1507,CSET211,0
E1507,CSET210,0
E1508,CSET243,0
E1508,CSET240,0
E1508,CSET211,0
E1508,CSET210,0
E1509,CSET243,0
E1509,CSET240,0
E1509,CSET211,0
E1509,CSET210,0
E1510,CSET243,0
E1510,CSET240,0
E1510,CSET211,0
E1510,CSET210,0
E1511,CSET243,0
E1511,CSET240,0
E1511,CSET211,0
E1511,CSET210,0
E1512,CSET243,0
E1512,CSET240,0
E1512,CSET211,0
E1512,CSET210,0
E1513,CSET243,0
E1513,CSET240,0
E1513,CSET211,0
E1513,CSET210,0
E1514,CSET243,0
E1514,CSET240,0
E1514,CSET211,0
E1514,CSET210,0
E1515,CSET243,0
E1515,CSET240,0
E1515,CSET211,0
E1515,CSET210,0
E1516,CSET243,1
E1516,CSET240,1
E1516,CSET211,0
E1516,CSET210,0
E1517,CSET243,0
E1517,CSET240,0
E1517,CSET211,0
E1517,CSET210,0
E1518,CSET243,1
E1518,CSET240,0
E1518,CSET211,1
E1518,CSET210,0
E1519,CSET243,1
E1519,CSET240,0
E1519,CSET211,0
E1519,CSET210,0
E1520,CSET243,1
E1520,CSET240,1
E1520,CSET211,1
E1520,CSET210,0
E1521,CSET243,0
E1521,CSET240,0
E1521,CSET211,0
E1521,CSET210,0
E1522,CSET243,0
E1522,CSET240,0
E1522,CSET211,0
E1522,CSET210,0
E1523,CSET243,0
E1523,CSET240,0
E1523,CSET211,0
E1523,CSET210,0
E1524,CSET243,0
E1524,CSET240,0
E1524,CSET211,0
E1524,CSET210,0
E1525,CSET243,0
E1525,CSET240,0
E1525,CSET211,0
E1525,CSET210,0
E1526,CSET243,0
E1526,CSET240,0
E1526,CSET211,0
E1526,CSET210,0
E1527,CSET243,0
E1527,CSET240,0
E1527,CSET211,0
E1527,CSET210,0
E1528,CSET243,0
E1528,CSET240,0
E1528,CSET211,0
E1528,CSET210,0
E1529,CSET243,0
E1529,CSET240,0
E1529,CSET211,0
E1529,CSET210,0
E1530,CSET243,0
E1530,CSET240,0
E1530,CSET211,0
E1530,CSET210,0
E1531,CSET243,0
E1531,CSET240,1
E1531,CSET211,0
E1531,CSET210,0
E1532,CSET243,1
E1532,CSET240,0
E1532,CSET211,0
E1532,CSET210,0
E1533,CSET243,1
E1533,CSET240,0
E1533,CSET211,0
E1533,CSET210,0
E1534,CSET243,0
E1534,CSET240,0
E1534,CSET211,0
E1534,CSET210,0
E1535,CSET243,0
E1535,CSET240,0
E1535,CSET211,0
E1535,CSET210,0
E1536,CSET243,0
E1536,CSET240,0
E1536,CSET211,0
E1536,CSET210,0
E1537,CSET243,0
E1537,CSET240,0
E1537,CSET211,0
E1537,CSET210,0
E1538,CSET243,0
E1538,CSET240,0
E1538,CSET211,0
E1538,CSET210,0
E1539,CSET243,0
E1539,CSET240,0
E1539,CSET211,0
E1539,CSET210,0
E1540,CSET243,0
E1540,CSET240,1
E1540,CSET211,0
E1540,CSET210,0
E1541,CSET243,0
E1541,CSET240,0
E1541,CSET211,0
E1541,CSET210,0
E1542,CSET243,0
E1542,CSET240,0
E1542,CSET211,0
E1542,CSET210,0
E1543,CSET243,0
E1543,CSET240,0
E1543,CSET211,0
E1543,CSET210,0
E1544,CSET243,0
E1544,CSET240,0
E1544,CSET211,0
E1544,CSET210,0
E1545,CSET243,0
E1545,CSET240,0
E1545,CSET211,0
E1545,CSET210,0
E1546,CSET243,0
E1546,CSET240,0
E1546,CSET211,0
E1546,CSET210,0
E1547,CSET243,1
E1547,CSET240,0
E1547,CSET211,0
E1547,CSET210,0
E1548,CSET243,0
E1548,CSET240,0
E1548,CSET211,0
E1548,CSET210,0
E1549,CSET243,1
E1549,CSET240,0
E1549,CSET211,0
E1549,CSET210,0
E1550,CSET243,0
E1550,CSET240,0
E1550,CSET211,0
E1550,CSET210,0
E1551,CSET243,0
E1551,CSET240,0
E1551,CSET211,0
E1551,CSET210,0
E1552,CSET243,0
E1552,CSET240,0
E1552,CSET211,0
E1552,CSET210,0
E1553,CSET243,0
E1553,CSET240,0
E1553,CSET211,0
E1553,CSET210,0
E1554,CSET243,0
E1554,CSET240,0
E1554,CSET211,0
E1554,CSET210,0
E1555,CSET243,0
E1555,CSET240,0
E1555,CSET211,0
E1555,CSET210,0
E1556,CSET243,0
E1556,CSET240,0
E1556,CSET211,0
E1556,CSET210,0
E1557,CSET243,0
E1557,CSET240,0
E1557,CSET211,0
E1557,CSET210,0
E1558,CSET243,0
E1558,CSET240,0
E1558,CSET211,0
E1558,CSET210,0
E1559,CSET243,0
E1559,CSET240,0
E1559,CSET211,0
E1559,CSET210,0
E1560,CSET243,0
E1560,CSET240,0
E1560,CSET211,0
E1560,CSET210,0
E1561,CSET243,0
E1561,CSET240,1
E1561,CSET211,0
E1561,CSET210,0
E1562,CSET243,0
E1562,CSET240,0
E1562,CSET211,0
E1562,CSET210,0
E1563,CSET243,0
E1563,CSET240,0
E1563,CSET211,0
E1563,CSET210,0
E1564,CSET243,0
E1564,CSET240,0
E1564,CSET211,0
E1564,CSET210,0
E1565,CSET243,0
E1565,CSET240,0
E1565,CSET211,0
E1565,CSET210,0
E1566,CSET243,0
E1566,CSET240,0
E1566,CSET211,0
E1566,CSET210,0
E1567,CSET243,0
E1567,CSET240,0
E1567,CSET211,0
E1567,CSET210,0
E1568,CSET243,0
E1568,CSET240,0
E1568,CSET211,0
E1568,CSET210,0
E1569,CSET243,0
E1569,CSET240,1
E1569,CSET211,0
E1569,CSET210,0
E1570,CSET243,1
E1570,CSET240,1
E1570,CSET211,1
E1570,CSET210,0
E1571,CSET243,0
E1571,CSET240,0
E1571,CSET211,0
E1571,CSET210,0
E1572,CSET243,0
E1572,CSET240,0
E1572,CSET211,0
E1572,CSET210,0
E1573,CSET243,0
E1573,CSET240,0
E1573,CSET211,0
E1573,CSET210,0
E1574,CSET243,0
E1574,CSET240,0
E1574,CSET211,0
E1574,CSET210,0
E1575,CSET243,1
E1575,CSET240,1
E1575,CSET211,0
E1575,CSET210,0
E1576,CSET243,0
E1576,CSET240,0
E1576,CSET211,0
E1576,CSET210,0
E1577,CSET243,0
E1577,CSET240,0
E1577,CSET211,0
E1577,CSET210,0
E1578,CSET243,0
E1578,CSET240,0
E1578,CSET211,0
E1578,CSET210,0
E1579,CSET243,0
E1579,CSET240,1
E1579,CSET211,0
E1579,CSET210,0
E1580,CSET243,1
E1580,CSET240,0
E1580,CSET211,0
E1580,CSET210,0
E1581,CSET243,0
E1581,CSET240,0
E1581,CSET211,0
E1581,CSET210,0
E1582,CSET243,0
E1582,CSET240,0
E1582,CSET211,0
E1582,CSET210,0
E1583,CSET243,0
E1583,CSET240,0
E1583,CSET211,0
E1583,CSET210,0
E1584,CSET243,0
E1584,CSET240,0
E1584,CSET211,0
E1584,CSET210,0
E1585,CSET243,1
E1585,CSET240,1
E1585,CSET211,0
E1585,CSET210,0
E1586,CSET243,0
E1586,CSET240,0
E1586,CSET211,0
E1586,CSET210,0
E1587,CSET243,0
E1587,CSET240,0
E1587,CSET211,0
E1587,CSET210,0
E1588,CSET243,0
E1588,CSET240,0
E1588,CSET211,0
E1588,CSET210,0
E1589,CSET243,0
E1589,CSET240,1
E1589,CSET211,0
E1589,CSET210,0
E1590,CSET243,0
E1590,CSET240,0
E1590,CSET211,0
E1590,CSET210,0
E1591,CSET243,0
E1591,CSET240,0
E1591,CSET211,0
E1591,CSET210,0
E1592,CSET243,1
E1592,CSET240,1
E1592,CSET211,0
E1592,CSET210,0
E1593,CSET243,0
E1593,CSET240,0
E1593,CSET211,0
E1593,CSET210,0
E1594,CSET243,0
E1594,CSET240,0
E1594,CSET211,0
E1594,CSET210,0
E1595,CSET243,1
E1595,CSET240,0
E1595,CSET211,0
E1595,CSET210,1
E1596,CSET243,0
E1596,CSET240,0
E1596,CSET211,0
E1596,CSET210,0
E1597,CSET243,0
E1597,CSET240,0
E1597,CSET211,0
E1597,CSET210,0
E1598,CSET243,0
E1598,CSET240,0
E1598,CSET211,0
E1598,CSET210,0
E1599,CSET243,0
E1599,CSET240,0
E1599,CSET211,0
E1599,CSET210,0
E1600,CSET243,0
E1600,CSET240,0
E1600,CSET211,0
E1600,CSET210,0
E1601,CSET243,0
E1601,CSET240,0
E1601,CSET211,0
E1601,CSET210,0
E1602,CSET243,0
E1602,CSET240,0
E1602,CSET211,0
E1602,CSET210,0
E1603,CSET243,0
E1603,CSET240,0
E1603,CSET211,0
E1603,CSET210,0
E1604,CSET243,0
E1604,CSET240,0
E1604,CSET211,0
E1604,CSET210,0
E1605,CSET243,0
E1605,CSET240,0
E1605,CSET211,0
E1605,CSET210,0
E1606,CSET243,0
E1606,CSET240,0
E1606,CSET211,0
E1606,CSET210,0
E1607,CSET243,0
E1607,CSET240,0
E1607,CSET211,0
E1607,CSET210,0
E1608,CSET243,0
E1608,CSET240,0
E1608,CSET211,0
E1608,CSET210,0
E1609,CSET243,0
E1609,CSET240,0
E1609,CSET211,0
E1609,CSET210,0
E1610,CSET243,0
E1610,CSET240,0
E1610,CSET211,0
E1610,CSET210,0
E1611,CSET243,0
E1611,CSET240,0
E1611,CSET211,0
E1611,CSET210,0
E1612,CSET243,0
E1612,CSET240,0
E1612,CSET211,0
E1612,CSET210,0
E1613,CSET243,0
E1613,CSET240,0
E1613,CSET211,0
E1613,CSET210,0
E1614,CSET243,1
E1614,CSET240,0
E1614,CSET211,0
E1614,CSET210,0
E1615,CSET243,0
E1615,CSET240,0
E1615,CSET211,0
E1615,CSET210,0
E1616,CSET243,0
E1616,CSET240,0
E1616,CSET211,0
E1616,CSET210,0
E1617,CSET243,0
E1617,CSET240,0
E1617,CSET211,0
E1617,CSET210,0
E1618,CSET243,0
E1618,CSET240,0
E1618,CSET211,0
E1618,CSET210,0
E1619,CSET243,0
E1619,CSET240,0
E1619,CSET211,0
E1619,CSET210,0
E1620,CSET243,0
E1620,CSET240,0
E1620,CSET211,0
E1620,CSET210,0
E1621,CSET243,0
E1621,CSET240,0
E1621,CSET211,0
E1621,CSET210,0
E1622,CSET243,0
E1622,CSET240,0
E1622,CSET211,0
E1622,CSET210,0
E1623,CSET243,0
E1623,CSET240,0
E1623,CSET211,0
E1623,CSET210,0
E1624,CSET243,0
E1624,CSET240,0
E1624,CSET211,0
E1624,CSET210,0
E1625,CSET243,0
E1625,CSET240,0
E1625,CSET211,0
E1625,CSET210,0
E1626,CSET243,0
E1626,CSET240,0
E1626,CSET211,0
E1626,CSET210,0
E1627,CSET243,0
E1627,CSET240,0
E1627,CSET211,0
E1627,CSET210,0
E1628,CSET243,0
E1628,CSET240,1
E1628,CSET211,1
E1628,CSET210,0
E1629,CSET243,0
E1629,CSET240,0
E1629,CSET211,0
E1629,CSET210,0
E1630,CSET243,0
E1630,CSET240,0
E1630,CSET211,0
E1630,CSET210,0
E1631,CSET243,0
E1631,CSET240,0
E1631,CSET211,0
E1631,CSET210,0
E1632,CSET243,0
E1632,CSET240,0
E1632,CSET211,0
E1632,CSET210,0
E1633,CSET243,0
E1633,CSET240,1
E1633,CSET211,1
E1633,CSET210,0
E1634,CSET243,0
E1634,CSET240,0
E1634,CSET211,0
E1634,CSET210,0
E1635,CSET243,0
E1635,CSET240,1
E1635,CSET211,0
E1635,CSET210,0
E1636,CSET243,0
E1636,CSET240,0
E1636,CSET211,0
E1636,CSET210,0
E1637,CSET243,0
E1637,CSET240,0
E1637,CSET211,0
E1637,CSET210,1
E1638,CSET243,0
E1638,CSET240,0
E1638,CSET211,0
E1638,CSET210,0
E1639,CSET243,0
E1639,CSET240,0
E1639,CSET211,0
E1639,CSET210,0
E1640,CSET243,1
E1640,CSET240,1
E1640,CSET211,0
E1640,CSET210,1
E1641,CSET243,0
E1641,CSET240,0
E1641,CSET211,0
E1641,CSET210,0
E1642,CSET243,0
E1642,CSET240,0
E1642,CSET211,0
E1642,CSET210,0
E1643,CSET243,0
E1643,CSET240,0
E1643,CSET211,0
E1643,CSET210,0
E1644,CSET243,0
E1644,CSET240,0
E1644,CSET211,0
E1644,CSET210,0
E1645,CSET243,1
E1645,CSET240,0
E1645,CSET211,0
E1645,CSET210,0
E1646,CSET243,0
E1646,CSET240,0
E1646,CSET211,0
E1646,CSET210,0
E1647,CSET243,0
E1647,CSET240,0
E1647,CSET211,0
E1647,CSET210,0
E1648,CSET243,0
E1648,CSET240,0
E1648,CSET211,0
E1648,CSET210,0
E1649,CSET243,0
E1649,CSET240,0
E1649,CSET211,0
E1649,CSET210,0
E1650,CSET243,0
E1650,CSET240,0
E1650,CSET211,0
E1650,CSET210,0
E1651,CSET243,0
E1651,CSET240,0
E1651,CSET211,0
E1651,CSET210,0
E1652,CSET243,0
E1652,CSET240,0
E1652,CSET211,0
E1652,CSET210,0
E1653,CSET243,0
E1653,CSET240,0
E1653,CSET211,0
E1653,CSET210,0
E1654,CSET243,0
E1654,CSET240,0
E1654,CSET211,0
E1654,CSET210,0
E1655,CSET243,0
E1655,CSET240,0
E1655,CSET211,0
E1655,CSET210,0
E1656,CSET243,0
E1656,CSET240,0
E1656,CSET211,0
E1656,CSET210,0
E1657,CSET243,0
E1657,CSET240,0
E1657,CSET211,0
E1657,CSET210,0
E1658,CSET243,0
E1658,CSET240,0
E1658,CSET211,0
E1658,CSET210,0
E1659,CSET243,0
E1659,CSET240,0
E1659,CSET211,0
E1659,CSET210,0
E1660,CSET243,0
E1660,CSET240,0
E1660,CSET211,0
E1660,CSET210,1
E1661,CSET243,0
E1661,CSET240,0
E1661,CSET211,0
E1661,CSET210,0
E1662,CSET243,0
E1662,CSET240,1
E1662,CSET211,1
E1662,CSET210,1
E1663,CSET243,0
E1663,CSET240,0
E1663,CSET211,0
E1663,CSET210,0
E1664,CSET243,0
E1664,CSET240,0
E1664,CSET211,0
E1664,CSET210,0
E1665,CSET243,0
E1665,CSET240,0
E1665,CSET211,0
E1665,CSET210,0
E1666,CSET243,0
E1666,CSET240,0
E1666,CSET211,0
E1666,CSET210,0
E1667,CSET243,0
E1667,CSET240,0
E1667,CSET211,0
E1667,CSET210,0
E1668,CSET243,0
E1668,CSET240,0
E1668,CSET211,0
E1668,CSET210,0
E1669,CSET243,0
E1669,CSET240,0
E1669,CSET211,0
E1669,CSET210,0
E1670,CSET243,0
E1670,CSET240,0
E1670,CSET211,0
E1670,CSET210,0
E1671,CSET243,0
E1671,CSET240,0
E1671,CSET211,0
E1671,CSET210,0
E1672,CSET243,0
E1672,CSET240,0
E1672,CSET211,0
E1672,CSET210,0
E1673,CSET243,0
E1673,CSET240,1
E1673,CSET211,0
E1673,CSET210,0
E1674,CSET243,0
E1674,CSET240,0
E1674,CSET211,0
E1674,CSET210,0
E1675,CSET243,0
E1675,CSET240,0
E1675,CSET211,0
E1675,CSET210,0
E1676,CSET243,0
E1676,CSET240,0
E1676,CSET211,0
E1676,CSET210,0
E1677,CSET243,1
E1677,CSET240,0
E1677,CSET211,0
E1677,CSET210,0
E1678,CSET243,1
E1678,CSET240,0
E1678,CSET211,0
E1678,CSET210,0
E1679,CSET243,0
E1679,CSET240,0
E1679,CSET211,0
E1679,CSET210,0
E1680,CSET243,0
E1680,CSET240,1
E1680,CSET211,0
E1680,CSET210,0
E1681,CSET243,0
E1681,CSET240,1
E1681,CSET211,0
E1681,CSET210,0
E1682,CSET243,0
E1682,CSET240,0
E1682,CSET211,0
E1682,CSET210,0
E1683,CSET243,0
E1683,CSET240,0
E1683,CSET211,0
E1683,CSET210,0
E1684,CSET243,0
E1684,CSET240,0
E1684,CSET211,0
E1684,CSET210,0
E1685,CSET243,0
E1685,CSET240,0
E1685,CSET211,0
E1685,CSET210,0
E1686,CSET243,0
E1686,CSET240,0
E1686,CSET211,0
E1686,CSET210,0
E1687,CSET243,1
E1687,CSET240,0
E1687,CSET211,0
E1687,CSET210,0
E1688,CSET243,0
E1688,CSET240,0
E1688,CSET211,0
E1688,CSET210,0
E1689,CSET243,0
E1689,CSET240,0
E1689,CSET211,0
E1689,CSET210,0
E1690,CSET243,0
E1690,CSET240,0
E1690,CSET211,0
E1690,CSET210,0
E1691,CSET243,0
E1691,CSET240,0
E1691,CSET211,0
E1691,CSET210,0
E1692,CSET243,1
E1692,CSET240,1
E1692,CSET211,0
E1692,CSET210,0
E1693,CSET243,1
E1693,CSET240,1
E1693,CSET211,0
E1693,CSET210,0
E1694,CSET243,0
E1694,CSET240,0
E1694,CSET211,0
E1694,CSET210,0
E1695,CSET243,0
E1695,CSET240,0
E1695,CSET211,0
E1695,CSET210,0
E1696,CSET243,0
E1696,CSET240,0
E1696,CSET211,0
E1696,CSET210,0
E1697,CSET243,0
E1697,CSET240,0
E1697,CSET211,0
E1697,CSET210,0
E1698,CSET243,0
E1698,CSET240,0
E1698,CSET211,0
E1698,CSET210,0
E1699,CSET243,0
E1699,CSET240,0
E1699,CSET211,0
E1699,CSET210,0
E1700,CSET243,1
E1700,CSET240,0
E1700,CSET211,1
E1700,CSET210,0
E1701,CSET243,0
E1701,CSET240,0
E1701,CSET211,0
E1701,CSET210,0
E1702,CSET243,0
E1702,CSET240,0
E1702,CSET211,0
E1702,CSET210,1
E1703,CSET243,0
E1703,CSET240,0
E1703,CSET211,0
E1703,CSET210,0
E1704,CSET243,1
E1704,CSET240,0
E1704,CSET211,0
E1704,CSET210,1
E1705,CSET243,0
E1705,CSET240,0
E1705,CSET211,0
E1705,CSET210,0
E1706,CSET243,1
E1706,CSET240,1
E1706,CSET211,0
E1706,CSET210,0
E1707,CSET243,0
E1707,CSET240,0
E1707,CSET211,1
E1707,CSET210,1
