studentId,courseId,month,attendancePercent
E0607,ENG101,2024-01,61.0
E0607,CSET211,2024-01,84.2
E0607,CSET211,2024-04,85.1
E0607,CSET211,2024-03,90.0
E0607,CSET211,2024-05,81.4
E0607,CSET211,2024-10,79.9
E0607,CSET211,2024-08,80.3
E0607,CSET211,2024-06,77.1
E0607,CSET211,2024-11,98.8
E0613,CSET211,2024-08,83.6
E0613,CSET211,2024-12,99.9
E0613,CSET211,2024-01,60.6
E0613,CSET211,2024-02,83.7
E0613,CSET211,2024-07,76.4
E0613,CSET211,2024-04,85.9
E0613,CSET211,2024-03,61.2
E0613,CSET211,2024-10,75.3
E0613,CSET211,2024-11,93.0
E0613,CHEM101,2024-03,92.9
E0613,CHEM101,2024-11,97.0
E0613,CHEM101,2024-07,73.2
E0613,CHEM101,2024-01,77.6
E0613,CHEM101,2024-09,67.5
E0613,CHEM101,2024-12,85.2
E0613,CHEM101,2024-05,64.9
E0613,CHEM101,2024-08,76.6
E0613,CHEM101,2024-10,96.7
E0613,CHEM101,2024-04,60.6
E0613,CSET243,2024-09,65.5
E0613,CSET243,2024-11,96.8
E0613,CSET243,2024-10,64.1
E0613,CSET243,2024-04,99.7
E0613,CSET243,2024-07,94.8
E0613,CSET243,2024-08,68.4
E0613,CSET243,2024-01,69.0
E0613,CSET243,2024-02,73.9
E0613,MATH201,2024-02,94.0
E0613,MATH201,2024-05,80.5
E0613,MATH201,2024-04,81.1
E0613,MATH201,2024-08,72.2
E0613,MATH201,2024-06,79.7
E0613,MATH201,2024-01,74.2
E0613,MATH201,2024-11,81.9
E0613,MATH201,2024-09,94.9
E0613,MATH201,2024-10,86.0
E0614,CSET201,2024-10,65.9
E0614,CSET201,2024-02,97.5
E0614,CSET201,2024-12,82.8
E0614,CSET201,2024-11,65.2
E0614,CSET201,2024-01,99.9
E0614,CSET201,2024-06,66.5
E0614,MATH201,2024-06,63.1
E0614,MATH201,2024-12,67.1
E0614,MATH201,2024-10,80.4
E0614,MATH201,2024-07,78.3
E0614,MATH201,2024-08,68.7
E0614,MATH201,2024-04,91.6
E0614,MATH201,2024-11,91.9
E0614,MATH201,2024-03,64.0
E0614,MATH201,2024-02,90.0
E0614,MATH201,2024-01,75.5
E0614,PHY101,2024-01,64.5
E0614,PHY101,2024-03,79.6
E0614,PHY101,2024-04,98.3
E0614,PHY101,2024-08,95.1
E0614,PHY101,2024-11,65.3
E0614,PHY101,2024-02,83.0
E0614,PHY101,2024-05,82.4
E0614,PHY101,2024-07,64.5
E0614,PHY101,2024-09,85.2
E0614,CSET240,2024-07,82.9
E0614,CSET240,2024-08,65.3
E0614,CSET240,2024-04,76.0
E0614,CSET240,2024-01,75.7
E0614,CSET240,2024-06,92.6
E0614,CSET240,2024-10,68.4
E0614,CSET240,2024-09,77.0
E0614,CSET240,2024-02,99.9
E0614,CSET240,2024-05,85.1
E0630,CSET211,2024-04,68.2
E0630,CSET211,2024-05,75.2
E0630,CSET211,2024-03,80.0
E0630,CSET211,2024-07,86.9
E0630,CSET211,2024-09,70.6
E0630,CSET211,2024-11,95.9
E0630,CSET211,2024-01,66.5
E0630,CSET211,2024-02,92.4
E0630,MATH201,2024-11,71.9
E0630,MATH201,2024-07,64.5
E0630,MATH201,2024-02,91.5
E0630,MATH201,2024-09,92.4
E0630,MATH201,2024-05,95.0
E0630,MATH201,2024-08,73.1
E0630,CSET243,2024-07,88.7
E0630,CSET243,2024-10,70.8
E0630,CSET243,2024-09,79.0
E0630,CSET243,2024-12,64.1
E0630,CSET243,2024-02,78.8
E0630,CSET243,2024-03,80.5
E0630,CSET243,2024-04,67.1
E0630,CSET243,2024-05,76.3
E0630,CSET243,2024-08,72.0
E0630,CSET243,2024-11,78.2
E0630,CHEM101,2024-01,96.7
E0630,CHEM101,2024-09,72.0
E0630,CHEM101,2024-11,72.7
E0630,CHEM101,2024-04,82.8
E0630,CHEM101,2024-08,98.0
E0630,CHEM101,2024-05,91.1
E0630,CHEM101,2024-03,90.8
E0630,CHEM101,2024-12,92.1
E0630,CHEM101,2024-10,96.7
E0630,CHEM101,2024-07,64.1
E0632,CSET201,2024-10,84.5
E0632,CSET201,2024-02,66.8
E0632,CSET201,2024-04,60.3
E0632,CSET201,2024-05,76.9
E0632,CSET201,2024-06,98.9
E0632,CSET201,2024-12,95.6
E0632,CSET201,2024-09,94.3
E0632,CSET201,2024-07,84.5
E0632,MATH201,2024-03,77.3
E0632,MATH201,2024-11,82.3
E0632,MATH201,2024-05,79.6
E0632,MATH201,2024-12,60.6
E0632,MATH201,2024-09,64.1
E0632,MATH201,2024-08,77.1
E0632,CSET243,2024-01,92.2
E0632,CSET243,2024-09,91.5
E0632,CSET243,2024-11,96.5
E0632,CSET243,2024-05,79.1
E0632,CSET243,2024-10,89.2
E0632,CSET243,2024-04,80.8
E0632,PHY101,2024-04,63.7
E0632,PHY101,2024-02,89.1
E0632,PHY101,2024-01,83.9
E0632,PHY101,2024-11,93.3
E0632,PHY101,2024-03,84.8
E0632,PHY101,2024-05,74.0
E0632,PHY101,2024-06,97.8
E0634,CSET201,2024-10,90.8
E0634,CSET201,2024-08,65.1
E0634,CSET201,2024-09,65.9
E0634,CSET201,2024-12,74.2
E0634,CSET201,2024-04,81.5
E0634,CSET201,2024-05,75.5
E0634,PHY101,2024-02,67.6
E0634,PHY101,2024-04,97.7
E0634,PHY101,2024-01,77.7
E0634,PHY101,2024-06,95.4
E0634,PHY101,2024-03,76.8
E0634,PHY101,2024-12,89.5
E0634,PHY101,2024-11,98.1
E0634,PHY101,2024-05,80.3
E0634,CHEM101,2024-08,76.1
E0634,CHEM101,2024-12,60.9
E0634,CHEM101,2024-09,90.7
E0634,CHEM101,2024-11,81.5
E0634,CHEM101,2024-06,69.7
E0634,CHEM101,2024-07,74.7
E0640,ENG101,2024-04,71.0
E0640,ENG101,2024-11,65.0
E0640,ENG101,2024-12,72.1
E0640,ENG101,2024-05,76.0
E0640,ENG101,2024-08,67.6
E0640,ENG101,2024-10,89.1
E0640,ENG101,2024-06,81.1
E0640,ENG101,2024-07,66.9
E0640,CSET240,2024-04,64.2
E0640,CSET240,2024-02,88.8
E0640,CSET240,2024-11,88.6
E0640,CSET240,2024-08,96.2
E0640,CSET240,2024-10,89.0
E0640,CSET240,2024-07,78.9
E0640,CSET240,2024-12,96.4
E0640,CSET240,2024-05,85.9
E0640,CSET240,2024-01,73.9
E0640,CSET243,2024-03,62.3
E0640,CSET243,2024-04,87.2
E0640,CSET243,2024-06,88.5
E0640,CSET243,2024-08,85.6
E0640,CSET243,2024-07,84.6
E0640,CSET243,2024-11,98.3
E0640,CSET243,2024-09,65.3
E0648,PHY101,2024-07,73.8
E0648,PHY101,2024-06,64.2
E0648,PHY101,2024-08,65.1
E0648,PHY101,2024-10,73.8
E0648,PHY101,2024-02,76.6
E0648,PHY101,2024-01,96.1
E0648,MATH201,2024-09,97.5
E0648,MATH201,2024-06,70.0
E0648,MATH201,2024-05,70.1
E0648,MATH201,2024-01,72.1
E0648,MATH201,2024-07,64.3
E0648,MATH201,2024-04,74.1
E0648,MATH201,2024-11,90.4
E0648,CSET240,2024-10,95.6
E0648,CSET240,2024-05,63.7
E0648,CSET240,2024-02,80.4
E0648,CSET240,2024-08,97.4
E0648,CSET240,2024-07,94.1
E0648,CSET240,2024-01,72.3
E0648,CSET240,2024-06,79.8
E0648,CSET240,2024-09,84.0
E0648,CSET240,2024-11,90.3
E0648,CSET240,2024-12,69.1
E0674,CSET240,2024-06,67.8
E0674,CSET240,2024-02,93.0
E0674,CSET240,2024-04,91.3
E0674,CSET240,2024-07,76.2
E0674,CSET240,2024-10,99.8
E0674,CSET240,2024-08,97.2
E0674,CSET240,2024-11,73.6
E0674,CSET240,2024-09,80.6
E0674,CSET243,2024-06,65.8
E0674,CSET243,2024-03,72.9
E0674,CSET243,2024-12,98.9
E0674,CSET243,2024-04,96.7
E0674,CSET243,2024-11,86.0
E0674,CSET243,2024-10,93.6
E0674,CSET243,2024-01,64.5
E0674,CSET243,2024-08,76.1
E0674,CSET243,2024-09,66.7
E0674,ENG101,2024-06,73.6
E0674,ENG101,2024-04,92.2
E0674,ENG101,2024-01,67.0
E0674,ENG101,2024-09,72.2
E0674,ENG101,2024-12,89.1
E0674,ENG101,2024-08,68.9
E0674,ENG101,2024-07,63.2
E0674,ENG101,2024-02,91.1
E0674,ENG101,2024-03,82.2
E0674,ENG101,2024-05,80.9
E0674,PHY101,2024-09,75.5
E0674,PHY101,2024-01,65.2
E0674,PHY101,2024-08,62.5
E0674,PHY101,2024-05,91.9
E0674,PHY101,2024-06,98.1
E0674,PHY101,2024-10,81.0
E0674,PHY101,2024-07,97.6
E0679,PHY101,2024-06,62.3
E0679,PHY101,2024-04,74.0
E0679,PHY101,2024-09,73.5
E0679,PHY101,2024-07,61.7
E0679,PHY101,2024-12,76.6
E0679,PHY101,2024-10,71.6
E0679,PHY101,2024-08,61.8
E0679,PHY101,2024-05,67.1
E0679,PHY101,2024-03,73.7
E0679,PHY101,2024-01,80.9
E0679,CSET243,2024-12,75.8
E0679,CSET243,2024-08,96.7
E0679,CSET243,2024-04,84.4
E0679,CSET243,2024-06,94.9
E0679,CSET243,2024-01,88.8
E0679,CSET243,2024-11,79.3
E0679,CSET243,2024-09,91.6
E0679,CSET243,2024-07,88.1
E0679,CSET243,2024-02,96.3
E0679,CSET243,2024-05,91.4
E0679,MATH201,2024-08,72.1
E0679,MATH201,2024-05,85.0
E0679,MATH201,2024-04,83.4
E0679,MATH201,2024-09,97.1
E0679,MATH201,2024-10,63.9
E0679,MATH201,2024-02,67.6
E0679,MATH201,2024-12,84.5
E0679,MATH201,2024-07,68.3
E0679,CHEM101,2024-08,79.8
E0679,CHEM101,2024-03,72.7
E0679,CHEM101,2024-05,68.3
E0679,CHEM101,2024-06,93.0
E0679,CHEM101,2024-01,92.2
E0679,CHEM101,2024-02,62.0
E0679,CHEM101,2024-04,88.3
E0709,CSET243,2024-08,81.7
E0709,CSET243,2024-07,69.9
E0709,CSET243,2024-01,74.7
E0709,CSET243,2024-10,85.4
E0709,CSET243,2024-11,70.5
E0709,CSET243,2024-06,84.9
E0709,CSET240,2024-06,68.9
E0709,CSET240,2024-02,63.6
E0709,CSET240,2024-01,65.6
E0709,CSET240,2024-07,81.9
E0709,CSET240,2024-08,89.6
E0709,CSET240,2024-09,62.2
E0709,CSET240,2024-05,72.1
E0709,CSET240,2024-10,70.6
E0709,CSET240,2024-03,87.7
E0709,CSET240,2024-04,88.3
E0709,ENG101,2024-01,62.4
E0709,ENG101,2024-10,82.3
E0709,ENG101,2024-02,96.0
E0709,ENG101,2024-08,78.8
E0709,ENG101,2024-06,75.1
E0709,ENG101,2024-11,70.8
E0709,ENG101,2024-12,89.0
E0709,ENG101,2024-04,65.3
E0709,CHEM101,2024-08,97.5
E0709,CHEM101,2024-03,94.4
E0709,CHEM101,2024-02,72.4
E0709,CHEM101,2024-04,77.8
E0709,CHEM101,2024-01,67.0
E0709,CHEM101,2024-07,87.7
E0709,CHEM101,2024-09,80.9
E0709,CHEM101,2024-05,63.6
E0709,CHEM101,2024-10,83.0
E0722,CSET211,2024-05,85.2
E0722,CSET211,2024-03,63.2
E0722,CSET211,2024-12,90.1
E0722,CSET211,2024-04,67.0
E0722,CSET211,2024-10,73.5
E0722,CSET211,2024-02,76.0
E0722,CSET211,2024-07,83.6
E0722,CSET211,2024-11,77.0
E0722,CSET211,2024-09,98.5
E0722,ENG101,2024-04,62.9
E0722,ENG101,2024-01,85.7
E0722,ENG101,2024-02,60.7
E0722,ENG101,2024-12,98.6
E0722,ENG101,2024-11,98.9
E0722,ENG101,2024-05,94.7
E0722,ENG101,2024-10,60.8
E0722,ENG101,2024-03,76.5
E0722,ENG101,2024-08,71.0
E0722,ENG101,2024-07,93.2
E0722,MATH201,2024-04,78.0
E0722,MATH201,2024-02,62.1
E0722,MATH201,2024-07,72.4
E0722,MATH201,2024-11,94.7
E0722,MATH201,2024-05,97.1
E0722,MATH201,2024-03,89.2
E0722,MATH201,2024-10,60.8
E0722,MATH201,2024-09,96.0
E0722,MATH201,2024-01,82.6
E0770,CSET211,2024-06,76.6
E0770,CSET211,2024-01,89.5
E0770,CSET211,2024-10,74.1
E0770,CSET211,2024-09,84.1
E0770,CSET211,2024-04,89.8
E0770,CSET211,2024-08,97.3
E0770,CHEM101,2024-11,78.5
E0770,CHEM101,2024-09,91.5
E0770,CHEM101,2024-01,89.2
E0770,CHEM101,2024-10,96.8
E0770,CHEM101,2024-08,71.1
E0770,CHEM101,2024-02,82.9
E0770,CHEM101,2024-05,89.1
E0770,CSET201,2024-02,70.4
E0770,CSET201,2024-10,99.0
E0770,CSET201,2024-07,61.3
E0770,CSET201,2024-03,81.0
E0770,CSET201,2024-05,73.6
E0770,CSET201,2024-06,93.7
E0770,CSET240,2024-05,62.1
E0770,CSET240,2024-12,86.4
E0770,CSET240,2024-07,87.5
E0770,CSET240,2024-02,97.3
E0770,CSET240,2024-10,68.0
E0770,CSET240,2024-01,67.2
E0770,CSET240,2024-03,80.5
E0770,CSET240,2024-11,60.1
E0770,CSET240,2024-04,76.8
E0777,ENG101,2024-05,71.6
E0777,ENG101,2024-06,99.7
E0777,ENG101,2024-09,97.2
E0777,ENG101,2024-01,87.7
E0777,ENG101,2024-08,95.5
E0777,ENG101,2024-11,64.1
E0777,ENG101,2024-12,89.6
E0777,ENG101,2024-07,97.3
E0777,ENG101,2024-04,60.0
E0777,ENG101,2024-03,85.7
E0777,CSET201,2024-05,92.6
E0777,CSET201,2024-10,92.9
E0777,CSET201,2024-12,83.5
E0777,CSET201,2024-02,61.4
E0777,CSET201,2024-04,84.4
E0777,CSET201,2024-03,83.1
E0777,CSET201,2024-11,63.1
E0777,CSET201,2024-09,81.9
E0777,CSET211,2024-12,70.3
E0777,CSET211,2024-08,86.4
E0777,CSET211,2024-02,75.3
E0777,CSET211,2024-09,75.1
E0777,CSET211,2024-11,92.5
E0777,CSET211,2024-10,79.2
E0777,CSET211,2024-01,62.6
E0777,CSET211,2024-04,75.7
E0810,CSET243,2024-11,80.4
E0810,CSET243,2024-07,78.9
E0810,CSET243,2024-02,94.7
E0810,CSET243,2024-04,88.2
E0810,CSET243,2024-08,74.4
E0810,CSET243,2024-12,90.5
E0810,CSET243,2024-03,66.0
E0810,CSET240,2024-10,66.1
E0810,CSET240,2024-05,82.7
E0810,CSET240,2024-02,88.6
E0810,CSET240,2024-01,79.2
E0810,CSET240,2024-07,84.7
E0810,CSET240,2024-12,75.5
E0810,CSET240,2024-08,61.3
E0810,PHY101,2024-04,91.6
E0810,PHY101,2024-12,79.4
E0810,PHY101,2024-11,68.6
E0810,PHY101,2024-07,74.9
E0810,PHY101,2024-09,76.9
E0810,PHY101,2024-01,83.5
E0810,PHY101,2024-06,82.8
E0810,PHY101,2024-03,96.6
E0810,PHY101,2024-08,94.5
E0810,CSET211,2024-04,62.3
E0810,CSET211,2024-11,73.3
E0810,CSET211,2024-12,79.5
E0810,CSET211,2024-08,97.0
E0810,CSET211,2024-09,81.7
E0810,CSET211,2024-06,79.2
E0810,CSET211,2024-01,74.5
E0846,CSET240,2024-05,87.6
E0846,CSET240,2024-03,60.3
E0846,CSET240,2024-11,72.9
E0846,CSET240,2024-07,73.0
E0846,CSET240,2024-08,61.5
E0846,CSET240,2024-06,64.5
E0846,CSET240,2024-01,98.5
E0846,CSET201,2024-03,68.1
E0846,CSET201,2024-07,93.6
E0846,CSET201,2024-09,89.9
E0846,CSET201,2024-08,64.9
E0846,CSET201,2024-05,80.5
E0846,CSET201,2024-11,79.9
E0846,ENG101,2024-06,79.1
E0846,ENG101,2024-01,87.6
E0846,ENG101,2024-11,73.6
E0846,ENG101,2024-04,95.2
E0846,ENG101,2024-03,93.1
E0846,ENG101,2024-08,79.6
E0846,ENG101,2024-07,86.4
E0887,CHEM101,2024-10,73.3
E0887,CHEM101,2024-09,94.5
E0887,CHEM101,2024-02,96.9
E0887,CHEM101,2024-08,97.7
E0887,CHEM101,2024-05,62.7
E0887,CHEM101,2024-06,69.7
E0887,CHEM101,2024-04,85.3
E0887,CHEM101,2024-11,67.2
E0887,CSET201,2024-09,71.5
E0887,CSET201,2024-04,96.5
E0887,CSET201,2024-10,66.0
E0887,CSET201,2024-05,80.6
E0887,CSET201,2024-02,71.5
E0887,CSET201,2024-11,71.7
E0887,CSET201,2024-07,67.4
E0887,CSET201,2024-08,74.5
E0887,CSET201,2024-03,86.1
E0887,CSET240,2024-03,84.9
E0887,CSET240,2024-05,94.4
E0887,CSET240,2024-04,66.9
E0887,CSET240,2024-02,78.5
E0887,CSET240,2024-06,91.6
E0887,CSET240,2024-12,87.8
E0887,CSET240,2024-10,89.0
E0887,PHY101,2024-06,87.0
E0887,PHY101,2024-11,64.7
E0887,PHY101,2024-07,95.7
E0887,PHY101,2024-08,66.9
E0887,PHY101,2024-12,70.7
E0887,PHY101,2024-01,74.6
E0887,PHY101,2024-05,91.6
E0887,PHY101,2024-04,88.3
E0999,ENG101,2024-11,88.1
E0999,ENG101,2024-12,70.1
E0999,ENG101,2024-02,95.2
E0999,ENG101,2024-04,99.4
E0999,ENG101,2024-03,69.1
E0999,ENG101,2024-08,85.3
E0999,ENG101,2024-05,63.0
E0999,ENG101,2024-01,60.9
E0999,CSET201,2024-11,82.1
E0999,CSET201,2024-09,96.9
E0999,CSET201,2024-04,78.6
E0999,CSET201,2024-03,87.9
E0999,CSET201,2024-06,89.8
E0999,CSET201,2024-02,65.2
E0999,CSET201,2024-01,86.1
E0999,CSET240,2024-01,61.7
E0999,CSET240,2024-12,90.9
E0999,CSET240,2024-04,78.1
E0999,CSET240,2024-02,64.4
E0999,CSET240,2024-10,96.5
E0999,CSET240,2024-08,82.1
E0999,CSET240,2024-03,66.9
E0999,CSET240,2024-05,69.1
E0999,CSET240,2024-06,91.8
E1027,CSET240,2024-04,74.5
E1027,CSET240,2024-01,71.0
E1027,CSET240,2024-10,79.2
E1027,CSET240,2024-07,62.4
E1027,CSET240,2024-11,96.1
E1027,CSET240,2024-05,63.5
E1027,CSET240,2024-09,83.8
E1027,CSET240,2024-08,92.5
E1027,CSET240,2024-03,63.1
E1027,CSET243,2024-05,68.0
E1027,CSET243,2024-10,78.5
E1027,CSET243,2024-11,98.8
E1027,CSET243,2024-12,96.5
E1027,CSET243,2024-01,64.1
E1027,CSET243,2024-04,66.1
E1027,CSET243,2024-09,90.4
E1027,CSET243,2024-03,87.4
E1027,CSET243,2024-07,71.9
E1027,CSET243,2024-02,71.5
E1027,MATH201,2024-03,91.7
E1027,MATH201,2024-07,75.0
E1027,MATH201,2024-08,95.1
E1027,MATH201,2024-10,85.1
E1027,MATH201,2024-06,66.5
E1027,MATH201,2024-11,95.2
E1035,CSET211,2024-07,60.3
E1035,CSET211,2024-01,76.2
E1035,CSET211,2024-09,91.5
E1035,CSET211,2024-04,73.5
E1035,CSET211,2024-05,86.5
E1035,CSET211,2024-02,75.5
E1035,ENG101,2024-08,94.2
E1035,ENG101,2024-01,97.6
E1035,ENG101,2024-03,95.4
E1035,ENG101,2024-09,89.9
E1035,ENG101,2024-05,88.4
E1035,ENG101,2024-11,96.6
E1035,ENG101,2024-02,96.7
E1035,ENG101,2024-07,81.6
E1035,ENG101,2024-06,82.8
E1035,CSET240,2024-03,62.3
E1035,CSET240,2024-06,92.1
E1035,CSET240,2024-07,75.5
E1035,CSET240,2024-12,99.1
E1035,CSET240,2024-01,97.1
E1035,CSET240,2024-08,93.2
E1035,CSET240,2024-11,60.0
E1035,CSET240,2024-09,73.1
E1035,CSET243,2024-05,72.0
E1035,CSET243,2024-03,69.3
E1035,CSET243,2024-11,94.1
E1035,CSET243,2024-04,84.1
E1035,CSET243,2024-01,65.4
E1035,CSET243,2024-08,73.2
E1035,CSET243,2024-07,81.4
E1041,CSET211,2024-02,78.3
E1041,CSET211,2024-04,68.9
E1041,CSET211,2024-12,78.5
E1041,CSET211,2024-07,87.1
E1041,CSET211,2024-11,64.4
E1041,CSET211,2024-09,98.8
E1041,CSET211,2024-10,93.0
E1041,CSET201,2024-11,75.6
E1041,CSET201,2024-10,81.2
E1041,CSET201,2024-12,80.8
E1041,CSET201,2024-04,74.4
E1041,CSET201,2024-01,69.8
E1041,CSET201,2024-03,86.6
E1041,CSET201,2024-06,80.7
E1041,CHEM101,2024-05,63.0
E1041,CHEM101,2024-12,65.3
E1041,CHEM101,2024-10,71.1
E1041,CHEM101,2024-08,69.6
E1041,CHEM101,2024-02,86.4
E1041,CHEM101,2024-03,84.2
E1041,CSET243,2024-07,80.4
E1041,CSET243,2024-05,80.8
E1041,CSET243,2024-04,90.2
E1041,CSET243,2024-12,96.0
E1041,CSET243,2024-10,99.1
E1041,CSET243,2024-08,88.0
E1041,CSET243,2024-03,76.1
E1041,CSET243,2024-09,93.0
E1066,ENG101,2024-05,80.5
E1066,ENG101,2024-11,76.3
E1066,ENG101,2024-09,88.5
E1066,ENG101,2024-03,62.3
E1066,ENG101,2024-01,69.2
E1066,ENG101,2024-04,88.7
E1066,ENG101,2024-06,88.9
E1066,ENG101,2024-12,60.5
E1066,ENG101,2024-07,97.8
E1066,ENG101,2024-02,74.5
E1066,MATH201,2024-01,92.1
E1066,MATH201,2024-07,73.0
E1066,MATH201,2024-03,75.4
E1066,MATH201,2024-10,98.7
E1066,MATH201,2024-02,86.8
E1066,MATH201,2024-05,64.8
E1066,MATH201,2024-04,87.0
E1066,MATH201,2024-08,80.2
E1066,CSET201,2024-02,77.5
E1066,CSET201,2024-03,73.1
E1066,CSET201,2024-01,78.5
E1066,CSET201,2024-10,85.8
E1066,CSET201,2024-12,75.9
E1066,CSET201,2024-04,99.7
E1066,CHEM101,2024-02,72.8
E1066,CHEM101,2024-10,88.7
E1066,CHEM101,2024-06,90.9
E1066,CHEM101,2024-11,93.5
E1066,CHEM101,2024-07,75.3
E1066,CHEM101,2024-03,61.5
E1066,CHEM101,2024-08,84.8
E1066,CHEM101,2024-04,99.1
E1066,CHEM101,2024-05,82.4
E1085,CSET240,2024-02,77.9
E1085,CSET240,2024-01,69.4
E1085,CSET240,2024-11,64.8
E1085,CSET240,2024-06,88.8
E1085,CSET240,2024-07,69.9
E1085,CSET240,2024-04,66.9
E1085,CSET243,2024-08,66.5
E1085,CSET243,2024-05,78.1
E1085,CSET243,2024-10,96.8
E1085,CSET243,2024-03,91.7
E1085,CSET243,2024-02,66.9
E1085,CSET243,2024-01,86.4
E1085,CSET243,2024-11,96.0
E1085,CSET211,2024-11,95.9
E1085,CSET211,2024-03,85.2
E1085,CSET211,2024-07,80.1
E1085,CSET211,2024-09,98.7
E1085,CSET211,2024-02,64.2
E1085,CSET211,2024-10,65.7
E1085,CSET211,2024-04,79.0
E1085,ENG101,2024-06,86.6
E1085,ENG101,2024-12,96.3
E1085,ENG101,2024-07,96.3
E1085,ENG101,2024-02,72.1
E1085,ENG101,2024-01,74.6
E1085,ENG101,2024-11,78.7
E1085,ENG101,2024-04,99.2
E1085,ENG101,2024-09,68.1
E1099,CSET201,2024-08,68.7
E1099,CSET201,2024-02,78.2
E1099,CSET201,2024-01,82.3
E1099,CSET201,2024-09,82.7
E1099,CSET201,2024-11,93.7
E1099,CSET201,2024-03,70.9
E1099,CSET201,2024-07,67.0
E1099,CSET201,2024-04,67.6
E1099,CSET201,2024-05,94.8
E1099,CSET240,2024-06,60.7
E1099,CSET240,2024-10,80.6
E1099,CSET240,2024-02,98.9
E1099,CSET240,2024-09,61.1
E1099,CSET240,2024-05,65.3
E1099,CSET240,2024-01,98.6
E1099,CSET240,2024-11,74.5
E1099,PHY101,2024-11,91.7
E1099,PHY101,2024-08,84.9
E1099,PHY101,2024-02,71.7
E1099,PHY101,2024-01,90.1
E1099,PHY101,2024-04,61.4
E1099,PHY101,2024-05,94.2
E1099,PHY101,2024-07,86.6
E1099,PHY101,2024-12,75.4
E1099,CHEM101,2024-01,74.1
E1099,CHEM101,2024-12,99.6
E1099,CHEM101,2024-09,84.6
E1099,CHEM101,2024-02,98.6
E1099,CHEM101,2024-06,78.5
E1099,CHEM101,2024-07,78.0
E1099,CHEM101,2024-08,88.2
E1099,CHEM101,2024-05,71.6
E1099,CHEM101,2024-03,93.2
E1107,CHEM101,2024-11,65.3
E1107,CHEM101,2024-03,71.7
E1107,CHEM101,2024-07,96.3
E1107,CHEM101,2024-02,87.3
E1107,CHEM101,2024-01,79.4
E1107,CHEM101,2024-10,75.8
E1107,CHEM101,2024-12,95.0
E1107,CHEM101,2024-06,73.4
E1107,CHEM101,2024-04,63.7
E1107,CHEM101,2024-05,62.0
E1107,CSET211,2024-11,88.4
E1107,CSET211,2024-08,90.7
E1107,CSET211,2024-07,81.3
E1107,CSET211,2024-02,65.2
E1107,CSET211,2024-04,75.1
E1107,CSET211,2024-10,62.3
E1107,CSET211,2024-09,88.7
E1107,PHY101,2024-05,89.0
E1107,PHY101,2024-01,82.3
E1107,PHY101,2024-02,65.9
E1107,PHY101,2024-12,84.3
E1107,PHY101,2024-09,90.8
E1107,PHY101,2024-03,83.7
E1107,PHY101,2024-10,85.4
E1107,PHY101,2024-04,96.8
E1121,CSET243,2024-11,62.1
E1121,CSET243,2024-12,61.7
E1121,CSET243,2024-02,73.8
E1121,CSET243,2024-06,90.2
E1121,CSET243,2024-04,61.8
E1121,CSET243,2024-01,72.9
E1121,CSET243,2024-08,97.5
E1121,CSET243,2024-07,75.4
E1121,CSET243,2024-05,94.0
E1121,CSET243,2024-09,80.7
E1121,CSET211,2024-04,70.2
E1121,CSET211,2024-06,72.7
E1121,CSET211,2024-10,99.3
E1121,CSET211,2024-05,80.6
E1121,CSET211,2024-11,89.9
E1121,CSET211,2024-02,87.9
E1121,CSET211,2024-09,70.1
E1121,PHY101,2024-10,83.4
E1121,PHY101,2024-12,95.9
E1121,PHY101,2024-09,74.7
E1121,PHY101,2024-05,80.2
E1121,PHY101,2024-04,80.8
E1121,PHY101,2024-01,84.0
E1200,PHY101,2024-12,84.5
E1200,PHY101,2024-05,69.7
E1200,PHY101,2024-01,60.3
E1200,PHY101,2024-08,81.8
E1200,PHY101,2024-09,80.7
E1200,PHY101,2024-02,68.0
E1200,PHY101,2024-07,95.1
E1200,CSET243,2024-01,69.7
E1200,CSET243,2024-07,68.4
E1200,CSET243,2024-03,98.5
E1200,CSET243,2024-10,79.2
E1200,CSET243,2024-04,97.8
E1200,CSET243,2024-05,83.3
E1200,CSET243,2024-09,96.4
E1200,ENG101,2024-07,75.3
E1200,ENG101,2024-08,98.5
E1200,ENG101,2024-04,69.8
E1200,ENG101,2024-06,70.7
E1200,ENG101,2024-01,86.9
E1200,ENG101,2024-09,83.4
E1200,ENG101,2024-02,98.6
E1200,CHEM101,2024-05,63.2
E1200,CHEM101,2024-12,90.8
E1200,CHEM101,2024-07,98.3
E1200,CHEM101,2024-10,70.8
E1200,CHEM101,2024-04,68.0
E1200,CHEM101,2024-11,88.2
E1200,CHEM101,2024-09,96.6
E1200,CHEM101,2024-03,63.9
E1204,CHEM101,2024-02,62.7
E1204,CHEM101,2024-07,91.8
E1204,CHEM101,2024-05,81.8
E1204,CHEM101,2024-12,72.7
E1204,CHEM101,2024-11,69.9
E1204,CHEM101,2024-03,64.5
E1204,CHEM101,2024-09,62.5
E1204,CHEM101,2024-10,73.8
E1204,CHEM101,2024-06,77.4
E1204,MATH201,2024-09,83.8
E1204,MATH201,2024-08,69.1
E1204,MATH201,2024-07,62.3
E1204,MATH201,2024-05,82.5
E1204,MATH201,2024-06,66.8
E1204,MATH201,2024-04,68.8
E1204,CSET211,2024-12,77.8
E1204,CSET211,2024-03,96.4
E1204,CSET211,2024-01,79.2
E1204,CSET211,2024-02,75.0
